state,date,previous_day_admission_adult_covid_confirmed,previous_day_admission_pediatric_covid_confirmed
MD,2020-09-27,48,1
ME,2020-09-27,1,0
MI,2020-09-27,42,0
MN,2020-09-27,61,0
MO,2020-09-27,118,2
MS,2020-09-27,54,1
MT,2020-09-27,51,9
NC,2020-09-27,68,3
ND,2020-09-27,18,0
NE,2020-09-27,18,1
NH,2020-09-27,5,0
NJ,2020-09-27,38,0
NM,2020-09-27,23,0
NV,2020-09-27,31,0
NY,2020-09-27,120,3
OH,2020-09-27,77,5
OK,2020-09-27,105,1
OR,2020-09-27,13,0
PA,2020-09-27,53,0
PR,2020-09-27,20,1
RI,2020-09-27,4,0
SC,2020-09-27,44,0
SD,2020-09-27,38,0
TN,2020-09-27,86,2
TX,2020-09-27,353,8
UT,2020-09-27,24,3
VA,2020-09-27,38,3
VI,2020-09-27,0,0
VT,2020-09-27,0,0
WA,2020-09-27,23,0
WI,2020-09-27,127,1
WV,2020-09-27,12,0
WY,2020-09-27,10,0
AK,2020-09-26,5,0
AL,2020-09-26,127,3
AR,2020-09-26,64,0
AZ,2020-09-26,49,0
CA,2020-09-26,324,8
CO,2020-09-26,32,3
CT,2020-09-26,7,1
DC,2020-09-26,23,2
DE,2020-09-26,7,1
FL,2020-09-26,250,11
GA,2020-09-26,146,3
HI,2020-09-26,16,0
IA,2020-09-26,59,0
ID,2020-09-26,21,0
IL,2020-09-26,141,3
IN,2020-09-26,79,3
KS,2020-09-26,59,0
KY,2020-09-26,115,1
LA,2020-09-26,74,1
MA,2020-09-26,37,0
MD,2020-09-26,58,0
ME,2020-09-26,0,0
MI,2020-09-26,44,0
MN,2020-09-26,52,0
MO,2020-09-26,124,3
MS,2020-09-26,64,0
MT,2020-09-26,38,8
NC,2020-09-26,97,5
ND,2020-09-26,17,1
NE,2020-09-26,30,1
NH,2020-09-26,2,0
NJ,2020-09-26,26,1
NM,2020-09-26,14,0
NV,2020-09-26,41,2
NY,2020-09-26,133,5
OH,2020-09-26,97,3
OK,2020-09-26,108,1
OR,2020-09-26,14,0
PA,2020-09-26,60,0
PR,2020-09-26,22,0
RI,2020-09-26,5,0
SC,2020-09-26,74,0
SD,2020-09-26,47,0
TN,2020-09-26,111,3
TX,2020-09-26,444,6
UT,2020-09-26,21,3
VA,2020-09-26,51,3
VI,2020-09-26,0,0
VT,2020-09-26,0,0
WA,2020-09-26,22,0
WI,2020-09-26,137,1
WV,2020-09-26,11,0
WY,2020-09-26,13,0
AK,2020-09-25,8,0
AL,2020-09-25,102,0
AR,2020-09-25,65,0
AZ,2020-09-25,58,1
CA,2020-09-25,327,6
CO,2020-09-25,29,1
CT,2020-09-25,7,2
DC,2020-09-25,8,2
DE,2020-09-25,8,1
FL,2020-09-25,265,14
GA,2020-09-25,166,8
HI,2020-09-25,50,0
IA,2020-09-25,58,1
ID,2020-09-25,22,0
IL,2020-09-25,134,3
IN,2020-09-25,84,1
KS,2020-09-25,39,0
KY,2020-09-25,125,0
LA,2020-09-25,64,0
MA,2020-09-25,32,1
MD,2020-09-25,51,0
ME,2020-09-25,1,0
MI,2020-09-25,51,0
MN,2020-09-25,54,1
MO,2020-09-25,127,3
MS,2020-09-25,68,0
MT,2020-09-25,38,7
NC,2020-09-25,112,6
ND,2020-09-25,11,2
NE,2020-09-25,14,1
NH,2020-09-25,4,0
NJ,2020-09-25,29,0
NM,2020-09-25,8,0
NV,2020-09-25,36,0
NY,2020-09-25,147,7
OH,2020-09-25,102,1
OK,2020-09-25,130,1
OR,2020-09-25,17,0
PA,2020-09-25,59,0
PR,2020-09-25,17,1
RI,2020-09-25,5,0
SC,2020-09-25,61,1
SD,2020-09-25,46,0
TN,2020-09-25,119,1
TX,2020-09-25,371,4
UT,2020-09-25,27,4
VA,2020-09-25,40,3
VI,2020-09-25,0,0
VT,2020-09-25,0,0
WA,2020-09-25,27,0
WI,2020-09-25,115,0
WV,2020-09-25,16,0
WY,2020-09-25,9,0
AK,2020-09-24,2,0
AL,2020-09-24,116,1
AR,2020-09-24,66,0
AZ,2020-09-24,66,1
CA,2020-09-24,310,3
CO,2020-09-24,36,2
CT,2020-09-24,11,1
DC,2020-09-24,6,0
DE,2020-09-24,3,1
FL,2020-09-24,259,16
GA,2020-09-24,158,7
HI,2020-09-24,15,1
IA,2020-09-24,74,0
ID,2020-09-24,30,0
IL,2020-09-24,108,0
IN,2020-09-24,72,2
KS,2020-09-24,37,0
KY,2020-09-24,133,0
LA,2020-09-24,77,0
MA,2020-09-24,28,0
MD,2020-09-24,50,0
ME,2020-09-24,0,0
MI,2020-09-24,48,1
MN,2020-09-24,66,1
MO,2020-09-24,133,3
MS,2020-09-24,60,1
MT,2020-09-24,33,4
NC,2020-09-24,86,5
ND,2020-09-24,20,1
NE,2020-09-24,19,1
NH,2020-09-24,3,0
NJ,2020-09-24,26,0
NM,2020-09-24,9,0
NV,2020-09-24,47,1
NY,2020-09-24,150,5
OH,2020-09-24,77,1
OK,2020-09-24,114,1
OR,2020-09-24,22,0
PA,2020-09-24,56,0
PR,2020-09-24,23,2
RI,2020-09-24,6,0
SC,2020-09-24,66,1
SD,2020-09-24,45,0
TN,2020-09-24,97,3
TX,2020-09-24,401,6
UT,2020-09-24,29,6
VA,2020-09-24,57,0
VI,2020-09-24,0,0
VT,2020-09-24,0,0
WA,2020-09-24,24,0
WI,2020-09-24,110,2
WV,2020-09-24,17,1
WY,2020-09-24,8,0
AK,2020-09-23,4,0
AL,2020-09-23,106,3
AR,2020-09-23,67,0
AZ,2020-09-23,49,0
CA,2020-09-23,346,6
CO,2020-09-23,35,1
CT,2020-09-23,12,0
DC,2020-09-23,13,3
DE,2020-09-23,11,1
FL,2020-09-23,252,8
GA,2020-09-23,142,5
HI,2020-09-23,15,0
IA,2020-09-23,57,0
ID,2020-09-23,23,1
IL,2020-09-23,125,1
IN,2020-09-23,57,2
KS,2020-09-23,48,0
KY,2020-09-23,285,0
LA,2020-09-23,77,0
MA,2020-09-23,33,1
MD,2020-09-23,35,1
ME,2020-09-23,1,0
MI,2020-09-23,44,0
MN,2020-09-23,45,2
MO,2020-09-23,121,6
MS,2020-09-23,63,0
MT,2020-09-23,27,1
NC,2020-09-23,99,12
ND,2020-09-23,12,1
NE,2020-09-23,24,2
NH,2020-09-23,4,0
NJ,2020-09-23,33,1
NM,2020-09-23,10,0
NV,2020-09-23,48,0
NY,2020-09-23,126,4
OH,2020-09-23,78,4
OK,2020-09-23,114,2
OR,2020-09-23,12,0
PA,2020-09-23,62,0
PR,2020-09-23,29,2
RI,2020-09-23,6,0
SC,2020-09-23,78,0
SD,2020-09-23,35,0
TN,2020-09-23,107,4
TX,2020-09-23,381,6
UT,2020-09-23,36,3
VA,2020-09-23,59,2
VI,2020-09-23,0,0
VT,2020-09-23,1,0
WA,2020-09-23,26,2
WI,2020-09-23,104,2
WV,2020-09-23,21,0
WY,2020-09-23,7,0
AK,2020-09-22,7,0
AL,2020-09-22,127,2
AR,2020-09-22,76,0
AZ,2020-09-22,60,0
CA,2020-09-22,319,6
CO,2020-09-22,23,1
CT,2020-09-22,13,0
DC,2020-09-22,7,0
DE,2020-09-22,1,0
FL,2020-09-22,310,19
GA,2020-09-22,166,8
HI,2020-09-22,16,0
IA,2020-09-22,61,0
ID,2020-09-22,18,1
IL,2020-09-22,120,3
IN,2020-09-22,58,3
KS,2020-09-22,40,0
KY,2020-09-22,137,0
LA,2020-09-22,90,0
MA,2020-09-22,20,0
MD,2020-09-22,49,2
ME,2020-09-22,0,0
MI,2020-09-22,42,1
MN,2020-09-22,63,1
MO,2020-09-22,104,3
MS,2020-09-22,87,1
MT,2020-09-22,27,1
NC,2020-09-22,104,10
ND,2020-09-22,19,1
NE,2020-09-22,26,0
NH,2020-09-22,3,0
NJ,2020-09-22,24,1
NM,2020-09-22,5,0
NV,2020-09-22,38,0
NY,2020-09-22,110,4
OH,2020-09-22,79,3
OK,2020-09-22,121,1
OR,2020-09-22,18,0
PA,2020-09-22,57,0
PR,2020-09-22,24,2
RI,2020-09-22,9,0
SC,2020-09-22,83,1
SD,2020-09-22,40,0
TN,2020-09-22,124,0
TX,2020-09-22,476,9
UT,2020-09-22,38,4
VA,2020-09-22,47,1
VI,2020-09-22,0,0
VT,2020-09-22,0,0
WA,2020-09-22,25,0
WI,2020-09-22,110,0
WV,2020-09-22,10,0
WY,2020-09-22,8,1
AK,2020-09-21,2,0
AL,2020-09-21,105,2
AR,2020-09-21,61,9
AZ,2020-09-21,46,0
CA,2020-09-21,295,5
CO,2020-09-21,27,1
CT,2020-09-21,6,1
DC,2020-09-21,11,0
DE,2020-09-21,7,0
FL,2020-09-21,228,21
GA,2020-09-21,169,8
HI,2020-09-21,15,0
IA,2020-09-21,43,0
ID,2020-09-21,11,1
IL,2020-09-21,87,1
IN,2020-09-21,60,5
KS,2020-09-21,43,0
KY,2020-09-21,249,1
LA,2020-09-21,68,0
MA,2020-09-21,28,0
MD,2020-09-21,32,0
ME,2020-09-21,1,0
MI,2020-09-21,59,2
MN,2020-09-21,34,1
MO,2020-09-21,101,1
MS,2020-09-21,50,0
MT,2020-09-21,27,0
NC,2020-09-21,78,5
ND,2020-09-21,21,1
NE,2020-09-21,26,0
NH,2020-09-21,2,0
NJ,2020-09-21,19,73
NM,2020-09-21,10,0
NV,2020-09-21,38,0
NY,2020-09-21,102,3
OH,2020-09-21,76,1
OK,2020-09-21,105,4
OR,2020-09-21,12,1
PA,2020-09-21,58,0
PR,2020-09-21,35,5
RI,2020-09-21,5,0
SC,2020-09-21,58,1
SD,2020-09-21,35,0
TN,2020-09-21,93,3
TX,2020-09-21,301,5
UT,2020-09-21,15,3
VA,2020-09-21,38,1
VI,2020-09-21,0,0
VT,2020-09-21,0,0
WA,2020-09-21,29,0
WI,2020-09-21,76,0
WV,2020-09-21,17,0
WY,2020-09-21,7,0
AK,2020-09-20,5,2
AL,2020-09-20,92,1
AR,2020-09-20,65,0
AZ,2020-09-20,56,0
CA,2020-09-20,301,4
CO,2020-09-20,24,1
CT,2020-09-20,8,0
DC,2020-09-20,7,3
DE,2020-09-20,9,0
FL,2020-09-20,250,7
GA,2020-09-20,157,12
HI,2020-09-20,44,0
IA,2020-09-20,38,0
ID,2020-09-20,14,0
IL,2020-09-20,81,0
IN,2020-09-20,96,0
KS,2020-09-20,27,0
KY,2020-09-20,106,0
LA,2020-09-20,66,0
MA,2020-09-20,28,1
MD,2020-09-20,41,0
ME,2020-09-20,2,0
MI,2020-09-20,34,0
MN,2020-09-20,36,2
MO,2020-09-20,93,1
MS,2020-09-20,45,0
MT,2020-09-20,22,0
NC,2020-09-20,70,2
ND,2020-09-20,18,1
NE,2020-09-20,20,0
NH,2020-09-20,3,0
NJ,2020-09-20,23,2
NM,2020-09-20,56,0
NV,2020-09-20,42,2
NY,2020-09-20,82,4
OH,2020-09-20,69,1
OK,2020-09-20,104,1
OR,2020-09-20,11,0
PA,2020-09-20,54,0
PR,2020-09-20,15,5
RI,2020-09-20,3,1
SC,2020-09-20,48,0
SD,2020-09-20,22,0
TN,2020-09-20,83,8
TX,2020-09-20,338,5
UT,2020-09-20,13,3
VA,2020-09-20,56,5
VI,2020-09-20,0,0
VT,2020-09-20,0,0
WA,2020-09-20,22,0
WI,2020-09-20,64,2
WV,2020-09-20,23,0
WY,2020-09-20,7,0
AK,2020-09-19,7,0
AL,2020-09-19,102,2
AR,2020-09-19,60,0
AZ,2020-09-19,43,0
CA,2020-09-19,321,2
CO,2020-09-19,19,1
CT,2020-09-19,17,0
DC,2020-09-19,9,3
DE,2020-09-19,7,0
FL,2020-09-19,288,15
GA,2020-09-19,189,8
HI,2020-09-19,26,0
IA,2020-09-19,48,2
ID,2020-09-19,11,0
IL,2020-09-19,105,2
IN,2020-09-19,70,4
KS,2020-09-19,29,0
KY,2020-09-19,128,0
LA,2020-09-19,73,0
MA,2020-09-19,28,1
MD,2020-09-19,38,0
ME,2020-09-19,2,0
MI,2020-09-19,37,1
MN,2020-09-19,43,0
MO,2020-09-19,109,4
MS,2020-09-19,80,2
MT,2020-09-19,23,0
NC,2020-09-19,94,1
ND,2020-09-19,7,0
NE,2020-09-19,15,0
NH,2020-09-19,2,0
NJ,2020-09-19,21,1
NM,2020-09-19,13,0
NV,2020-09-19,44,0
NY,2020-09-19,136,2
OH,2020-09-19,87,2
OK,2020-09-19,122,2
OR,2020-09-19,10,0
PA,2020-09-19,51,1
PR,2020-09-19,21,4
RI,2020-09-19,3,0
SC,2020-09-19,67,0
SD,2020-09-19,37,0
TN,2020-09-19,90,6
TX,2020-09-19,329,3
UT,2020-09-19,33,3
VA,2020-09-19,62,5
VI,2020-09-19,0,0
VT,2020-09-19,1,0
WA,2020-09-19,31,1
WI,2020-09-19,141,1
WV,2020-09-19,15,1
WY,2020-09-19,5,0
AK,2020-09-18,10,0
AL,2020-09-18,130,1
AR,2020-09-18,57,0
AZ,2020-09-18,46,0
CA,2020-09-18,341,13
CO,2020-09-18,25,2
CT,2020-09-18,14,0
DC,2020-09-18,7,1
DE,2020-09-18,4,0
FL,2020-09-18,339,7
GA,2020-09-18,195,6
HI,2020-09-18,59,0
IA,2020-09-18,46,1
ID,2020-09-18,17,0
IL,2020-09-18,129,3
IN,2020-09-18,63,3
KS,2020-09-18,48,0
KY,2020-09-18,118,0
LA,2020-09-18,79,0
MA,2020-09-18,24,0
MD,2020-09-18,37,0
ME,2020-09-18,1,0
MI,2020-09-18,39,2
MN,2020-09-18,32,2
MO,2020-09-18,107,1
MS,2020-09-18,69,1
MT,2020-09-18,22,1
NC,2020-09-18,101,3
ND,2020-09-18,18,0
NE,2020-09-18,12,0
NH,2020-09-18,2,0
NJ,2020-09-18,40,0
NM,2020-09-18,16,0
NV,2020-09-18,31,0
NY,2020-09-18,108,4
OH,2020-09-18,98,0
OK,2020-09-18,116,2
OR,2020-09-18,11,0
PA,2020-09-18,47,2
PR,2020-09-18,15,4
RI,2020-09-18,5,0
SC,2020-09-18,68,1
SD,2020-09-18,36,0
TN,2020-09-18,104,14
TX,2020-09-18,350,9
UT,2020-09-18,24,6
VA,2020-09-18,62,2
VI,2020-09-18,0,0
VT,2020-09-18,0,0
WA,2020-09-18,35,0
WI,2020-09-18,77,0
WV,2020-09-18,17,0
WY,2020-09-18,4,0
AK,2020-09-17,2,0
AL,2020-09-17,90,2
AR,2020-09-17,54,2
AZ,2020-09-17,42,0
CA,2020-09-17,311,10
CO,2020-09-17,18,2
CT,2020-09-17,15,0
DC,2020-09-17,7,0
DE,2020-09-17,3,0
FL,2020-09-17,316,4
GA,2020-09-17,194,7
HI,2020-09-17,27,0
IA,2020-09-17,55,2
ID,2020-09-17,12,0
IL,2020-09-17,203,2
IN,2020-09-17,65,5
KS,2020-09-17,48,0
KY,2020-09-17,123,0
LA,2020-09-17,88,2
MA,2020-09-17,22,0
MD,2020-09-17,54,0
ME,2020-09-17,1,0
MI,2020-09-17,54,2
MN,2020-09-17,41,1
MO,2020-09-17,95,0
MS,2020-09-17,72,0
MT,2020-09-17,14,0
NC,2020-09-17,86,4
ND,2020-09-17,15,0
NE,2020-09-17,16,0
NH,2020-09-17,1,0
NJ,2020-09-17,24,0
NM,2020-09-17,11,0
NV,2020-09-17,40,0
NY,2020-09-17,126,3
OH,2020-09-17,93,0
OK,2020-09-17,107,2
OR,2020-09-17,11,2
PA,2020-09-17,56,0
PR,2020-09-17,24,1
RI,2020-09-17,4,0
SC,2020-09-17,64,0
SD,2020-09-17,34,0
TN,2020-09-17,116,2
TX,2020-09-17,427,13
UT,2020-09-17,30,4
VA,2020-09-17,57,3
VI,2020-09-17,0,0
VT,2020-09-17,0,0
WA,2020-09-17,28,1
WI,2020-09-17,67,0
WV,2020-09-17,19,1
WY,2020-09-17,5,0
AK,2020-09-16,3,0
AL,2020-09-16,110,1
AR,2020-09-16,63,1
AZ,2020-09-16,43,0
CA,2020-09-16,344,5
CO,2020-09-16,17,1
CT,2020-09-16,14,1
DC,2020-09-16,10,1
DE,2020-09-16,6,2
FL,2020-09-16,295,10
GA,2020-09-16,183,9
HI,2020-09-16,18,0
IA,2020-09-16,35,0
ID,2020-09-16,11,0
IL,2020-09-16,90,1
IN,2020-09-16,58,1
KS,2020-09-16,44,1
KY,2020-09-16,150,0
LA,2020-09-16,76,2
MA,2020-09-16,31,0
MD,2020-09-16,50,1
ME,2020-09-16,1,0
MI,2020-09-16,48,2
MN,2020-09-16,40,2
MO,2020-09-16,113,3
MS,2020-09-16,65,0
MT,2020-09-16,21,2
NC,2020-09-16,102,5
ND,2020-09-16,23,0
NE,2020-09-16,17,0
NH,2020-09-16,0,0
NJ,2020-09-16,24,1
NM,2020-09-16,8,0
NV,2020-09-16,34,0
NY,2020-09-16,117,3
OH,2020-09-16,77,2
OK,2020-09-16,94,2
OR,2020-09-16,16,0
PA,2020-09-16,51,2
PR,2020-09-16,16,5
RI,2020-09-16,1,0
SC,2020-09-16,55,0
SD,2020-09-16,34,0
TN,2020-09-16,107,5
TX,2020-09-16,458,10
UT,2020-09-16,25,5
VA,2020-09-16,55,3
VI,2020-09-16,0,0
VT,2020-09-16,3,0
WA,2020-09-16,31,1
WI,2020-09-16,76,1
WV,2020-09-16,23,0
WY,2020-09-16,4,0
AK,2020-09-15,4,0
AL,2020-09-15,112,1
AR,2020-09-15,51,2
AZ,2020-09-15,61,0
CA,2020-09-15,314,7
CO,2020-09-15,25,2
CT,2020-09-15,13,0
DC,2020-09-15,11,0
DE,2020-09-15,3,0
FL,2020-09-15,308,6
GA,2020-09-15,184,10
HI,2020-09-15,33,0
IA,2020-09-15,46,1
ID,2020-09-15,5,0
IL,2020-09-15,93,2
IN,2020-09-15,77,1
KS,2020-09-15,43,0
KY,2020-09-15,446,0
LA,2020-09-15,90,1
MA,2020-09-15,36,0
MD,2020-09-15,47,0
ME,2020-09-15,2,0
MI,2020-09-15,66,4
MN,2020-09-15,35,1
MO,2020-09-15,126,0
MS,2020-09-15,66,0
MT,2020-09-15,17,1
NC,2020-09-15,92,4
ND,2020-09-15,17,0
NE,2020-09-15,44,1
NH,2020-09-15,1,0
NJ,2020-09-15,22,0
NM,2020-09-15,7,0
NV,2020-09-15,28,0
NY,2020-09-15,99,5
OH,2020-09-15,80,2
OK,2020-09-15,91,2
OR,2020-09-15,17,0
PA,2020-09-15,66,2
PR,2020-09-15,26,2
RI,2020-09-15,4,0
SC,2020-09-15,82,0
SD,2020-09-15,37,1
TN,2020-09-15,90,8
TX,2020-09-15,470,14
UT,2020-09-15,10,3
VA,2020-09-15,70,3
VI,2020-09-15,0,0
VT,2020-09-15,2,0
WA,2020-09-15,25,0
WI,2020-09-15,67,0
WV,2020-09-15,19,0
WY,2020-09-15,14,0
AK,2020-09-14,6,0
AL,2020-09-14,104,2
AR,2020-09-14,39,2
AZ,2020-09-14,42,0
CA,2020-09-14,301,4
CO,2020-09-14,18,2
CT,2020-09-14,12,0
DC,2020-09-14,7,0
DE,2020-09-14,5,0
FL,2020-09-14,215,10
GA,2020-09-14,150,8
HI,2020-09-14,22,0
IA,2020-09-14,42,1
ID,2020-09-14,14,0
IL,2020-09-14,91,1
IN,2020-09-14,70,1
KS,2020-09-14,29,1
KY,2020-09-14,146,0
LA,2020-09-14,88,0
MA,2020-09-14,23,0
MD,2020-09-14,44,0
ME,2020-09-14,1,0
MI,2020-09-14,35,3
MN,2020-09-14,35,0
MO,2020-09-14,92,2
MS,2020-09-14,59,0
MT,2020-09-14,19,0
NC,2020-09-14,82,4
ND,2020-09-14,21,0
NE,2020-09-14,15,1
NH,2020-09-14,0,0
NJ,2020-09-14,24,0
NM,2020-09-14,5,1
NV,2020-09-14,38,0
NY,2020-09-14,108,4
OH,2020-09-14,87,2
OK,2020-09-14,75,1
OR,2020-09-14,9,1
PA,2020-09-14,52,1
PR,2020-09-14,26,0
RI,2020-09-14,2,0
SC,2020-09-14,54,1
SD,2020-09-14,29,0
TN,2020-09-14,90,12
TX,2020-09-14,327,10
UT,2020-09-14,12,5
VA,2020-09-14,59,3
VI,2020-09-14,0,0
VT,2020-09-14,0,0
WA,2020-09-14,30,0
WI,2020-09-14,89,2
WV,2020-09-14,14,0
WY,2020-09-14,5,0
AK,2020-09-13,6,0
AL,2020-09-13,85,1
AR,2020-09-13,50,2
AZ,2020-09-13,49,0
CA,2020-09-13,322,8
CO,2020-09-13,17,0
CT,2020-09-13,6,0
DC,2020-09-13,6,0
DE,2020-09-13,3,0
FL,2020-09-13,258,2
GA,2020-09-13,729,14
HI,2020-09-13,59,0
IA,2020-09-13,36,1
ID,2020-09-13,13,1
IL,2020-09-13,95,0
IN,2020-09-13,59,6
KS,2020-09-13,40,1
KY,2020-09-13,163,1
LA,2020-09-13,81,1
MA,2020-09-13,15,0
MD,2020-09-13,47,0
ME,2020-09-13,1,0
MI,2020-09-13,37,1
MN,2020-09-13,29,0
MO,2020-09-13,102,0
MS,2020-09-13,61,1
MT,2020-09-13,8,1
NC,2020-09-13,89,7
ND,2020-09-13,9,0
NE,2020-09-13,13,0
NH,2020-09-13,1,0
NJ,2020-09-13,25,0
NM,2020-09-13,14,0
NV,2020-09-13,48,0
NY,2020-09-13,92,2
OH,2020-09-13,67,1
OK,2020-09-13,99,1
OR,2020-09-13,7,0
PA,2020-09-13,45,0
PR,2020-09-13,29,0
RI,2020-09-13,2,0
SC,2020-09-13,53,0
SD,2020-09-13,20,0
TN,2020-09-13,114,13
TX,2020-09-13,373,14
UT,2020-09-13,18,3
VA,2020-09-13,58,1
VI,2020-09-13,0,0
VT,2020-09-13,0,0
WA,2020-09-13,21,1
WI,2020-09-13,83,1
WV,2020-09-13,11,1
WY,2020-09-13,6,0
AK,2020-09-12,4,0
AL,2020-09-12,117,1
AR,2020-09-12,55,1
AZ,2020-09-12,42,0
CA,2020-09-12,341,7
CO,2020-09-12,16,1
CT,2020-09-12,8,0
DC,2020-09-12,8,1
DE,2020-09-12,5,0
FL,2020-09-12,321,4
GA,2020-09-12,704,14
HI,2020-09-12,59,1
IA,2020-09-12,38,2
ID,2020-09-12,13,1
IL,2020-09-12,114,0
IN,2020-09-12,63,1
KS,2020-09-12,52,1
KY,2020-09-12,147,0
LA,2020-09-12,79,1
MA,2020-09-12,21,1
MD,2020-09-12,52,0
ME,2020-09-12,1,0
MI,2020-09-12,45,1
MN,2020-09-12,37,4
MO,2020-09-12,110,3
MS,2020-09-12,63,1
MT,2020-09-12,12,2
NC,2020-09-12,75,6
ND,2020-09-12,13,0
NE,2020-09-12,18,0
NH,2020-09-12,1,0
NJ,2020-09-12,27,6
NM,2020-09-12,6,0
NV,2020-09-12,47,0
NY,2020-09-12,111,1
OH,2020-09-12,88,3
OK,2020-09-12,105,0
OR,2020-09-12,9,0
PA,2020-09-12,63,0
PR,2020-09-12,30,0
RI,2020-09-12,10,0
SC,2020-09-12,66,0
SD,2020-09-12,27,0
TN,2020-09-12,114,7
TX,2020-09-12,393,6
UT,2020-09-12,22,4
VA,2020-09-12,64,2
VI,2020-09-12,0,0
VT,2020-09-12,1,0
WA,2020-09-12,23,0
WI,2020-09-12,95,0
WV,2020-09-12,22,1
WY,2020-09-12,8,0
AK,2020-09-11,0,0
AL,2020-09-11,124,1
AR,2020-09-11,57,2
AZ,2020-09-11,63,0
CA,2020-09-11,403,6
CO,2020-09-11,22,2
CT,2020-09-11,7,0
DC,2020-09-11,12,1
DE,2020-09-11,10,0
FL,2020-09-11,278,9
GA,2020-09-11,727,14
HI,2020-09-11,77,0
IA,2020-09-11,53,0
ID,2020-09-11,17,0
IL,2020-09-11,110,1
IN,2020-09-11,127,2
KS,2020-09-11,51,0
KY,2020-09-11,468,0
LA,2020-09-11,87,1
MA,2020-09-11,22,0
MD,2020-09-11,54,0
ME,2020-09-11,1,0
MI,2020-09-11,52,1
MN,2020-09-11,37,1
MO,2020-09-11,116,1
MS,2020-09-11,70,0
MT,2020-09-11,13,1
NC,2020-09-11,70,3
ND,2020-09-11,9,0
NE,2020-09-11,14,0
NH,2020-09-11,0,0
NJ,2020-09-11,30,0
NM,2020-09-11,6,0
NV,2020-09-11,41,36
NY,2020-09-11,102,2
OH,2020-09-11,79,3
OK,2020-09-11,89,1
OR,2020-09-11,14,1
PA,2020-09-11,68,0
PR,2020-09-11,31,0
RI,2020-09-11,3,0
SC,2020-09-11,83,3
SD,2020-09-11,30,0
TN,2020-09-11,114,8
TX,2020-09-11,343,10
UT,2020-09-11,14,3
VA,2020-09-11,61,2
VI,2020-09-11,1,0
VT,2020-09-11,0,0
WA,2020-09-11,26,0
WI,2020-09-11,74,3
WV,2020-09-11,8,0
WY,2020-09-11,6,0
AK,2020-09-10,5,0
AL,2020-09-10,102,0
AR,2020-09-10,51,0
AZ,2020-09-10,118,1
CA,2020-09-10,357,3
CO,2020-09-10,22,0
CT,2020-09-10,11,0
DC,2020-09-10,19,2
DE,2020-09-10,8,0
FL,2020-09-10,340,14
GA,2020-09-10,706,15
HI,2020-09-10,34,0
IA,2020-09-10,28,1
ID,2020-09-10,17,0
IL,2020-09-10,127,2
IN,2020-09-10,137,5
KS,2020-09-10,32,0
KY,2020-09-10,439,0
LA,2020-09-10,102,2
MA,2020-09-10,19,1
MD,2020-09-10,46,0
ME,2020-09-10,1,0
MI,2020-09-10,61,3
MN,2020-09-10,38,1
MO,2020-09-10,93,0
MS,2020-09-10,100,1
MT,2020-09-10,13,0
NC,2020-09-10,90,7
ND,2020-09-10,6,0
NE,2020-09-10,12,0
NH,2020-09-10,1,0
NJ,2020-09-10,24,1
NM,2020-09-10,5,0
NV,2020-09-10,32,0
NY,2020-09-10,113,2
OH,2020-09-10,100,1
OK,2020-09-10,74,0
OR,2020-09-10,2,0
PA,2020-09-10,69,1
PR,2020-09-10,33,1
RI,2020-09-10,4,1
SC,2020-09-10,71,0
SD,2020-09-10,28,0
TN,2020-09-10,107,1
TX,2020-09-10,375,8
UT,2020-09-10,25,3
VA,2020-09-10,64,1
VI,2020-09-10,0,0
VT,2020-09-10,0,0
WA,2020-09-10,16,1
WI,2020-09-10,96,1
WV,2020-09-10,13,0
WY,2020-09-10,7,0
AK,2020-09-09,4,0
AL,2020-09-09,127,0
AR,2020-09-09,56,0
AZ,2020-09-09,53,0
CA,2020-09-09,401,4
CO,2020-09-09,13,3
CT,2020-09-09,16,0
DC,2020-09-09,12,1
DE,2020-09-09,8,1
FL,2020-09-09,309,16
GA,2020-09-09,721,13
HI,2020-09-09,24,0
IA,2020-09-09,50,0
ID,2020-09-09,8,0
IL,2020-09-09,105,3
IN,2020-09-09,154,5
KS,2020-09-09,42,1
KY,2020-09-09,466,0
LA,2020-09-09,96,1
MA,2020-09-09,26,0
MD,2020-09-09,39,0
ME,2020-09-09,0,0
MI,2020-09-09,65,2
MN,2020-09-09,35,2
MO,2020-09-09,87,2
MS,2020-09-09,73,1
MT,2020-09-09,20,3
NC,2020-09-09,94,8
ND,2020-09-09,18,0
NE,2020-09-09,30,0
NH,2020-09-09,2,0
NJ,2020-09-09,27,1
NM,2020-09-09,11,0
NV,2020-09-09,38,0
NY,2020-09-09,131,1
OH,2020-09-09,83,2
OK,2020-09-09,90,2
OR,2020-09-09,13,0
PA,2020-09-09,53,0
PR,2020-09-09,14,0
RI,2020-09-09,4,0
SC,2020-09-09,73,0
SD,2020-09-09,19,0
TN,2020-09-09,105,1
TX,2020-09-09,407,9
UT,2020-09-09,13,4
VA,2020-09-09,68,1
VI,2020-09-09,0,0
VT,2020-09-09,1,0
WA,2020-09-09,31,0
WI,2020-09-09,72,1
WV,2020-09-09,11,0
WY,2020-09-09,5,0
AK,2020-09-08,3,0
AL,2020-09-08,117,2
AR,2020-09-08,47,0
AZ,2020-09-08,77,3
CA,2020-09-08,386,9
CO,2020-09-08,11,3
CT,2020-09-08,8,0
